-1.531936, -1.545363
-1.503450, -1.529922
-1.505832, -1.545779
-1.486569, -1.539387
-1.479838, -1.545859
-1.467572, -1.546498
-1.459440, -1.551430
-1.436971, -1.540962
-1.430912, -1.547952
-1.407930, -1.536486
-1.398523, -1.539654
-1.387108, -1.540539
-1.383036, -1.549561
-1.370298, -1.548840
-1.365505, -1.557060
-1.352794, -1.556211
-1.335546, -1.549978
-1.317081, -1.542103
-1.315508, -1.553941
-1.300359, -1.549708
-1.298701, -1.561518
-1.286150, -1.560225
-1.281861, -1.568919
-1.262417, -1.558955
-1.254351, -1.562888
-1.235691, -1.553477
-1.223949, -1.552572
-1.207928, -1.546077
-1.210966, -1.563984
-1.197434, -1.560526
-1.191219, -1.566532
-1.181363, -1.567721
-1.165536, -1.560842
-1.150387, -1.554659
-1.148323, -1.566116
-1.133838, -1.560594
-1.133444, -1.574454
-1.114950, -1.563102
-1.109850, -1.570402
-1.098973, -1.569495
-1.088694, -1.569346
-1.077305, -1.567488
-1.066516, -1.566387
-1.055197, -1.564394
-1.051694, -1.573972
-1.040953, -1.572709
-1.039016, -1.584762
-1.026645, -1.580894
-1.013245, -1.575266
-1.003138, -1.574612
-0.996792, -1.579820
-0.985650, -1.577369
-0.980337, -1.584206
-0.969235, -1.581647
-0.968550, -1.596121
-0.957456, -1.593474
-0.943336, -1.585605
-0.930825, -1.580228
-0.920899, -1.579091
-0.920000, -1.593487
-0.911550, -1.594881
-0.907044, -1.603195
-0.893200, -1.594923
-0.886232, -1.598805
-0.869147, -1.584245
-0.864612, -1.592417
-0.852449, -1.586484
-0.850213, -1.599018
-0.835778, -1.588553
-0.835303, -1.604603
-0.826005, -1.603787
-0.816275, -1.602030
-0.800275, -1.587716
-0.792893, -1.590298
-0.782851, -1.587465
-0.776355, -1.591764
-0.770706, -1.597839
-0.765449, -1.604797
-0.758439, -1.608121
-0.750993, -1.610509
-0.736004, -1.596516
-0.729445, -1.600622
-0.717526, -1.592848
-0.717077, -1.610581
-0.704001, -1.599964
-0.702596, -1.615860
-0.690012, -1.606047
-0.682217, -1.607201
-0.671717, -1.601863
-0.662808, -1.600159
-0.660363, -1.614143
-0.657060, -1.626280
-0.645511, -1.617986
-0.635147, -1.612414
-0.633542, -1.629150
-0.619260, -1.613227
-0.613278, -1.618719
-0.605158, -1.618570
-0.599129, -1.624009
-0.590669, -1.622849
-0.588651, -1.639529
-0.578487, -1.633598
-0.572673, -1.639883
-0.514072, -1.492974
-0.490195, -1.444068
-0.476909, -1.425330
-0.474130, -1.437845
-0.468161, -1.440851
-0.463394, -1.447642
-0.455569, -1.444881
-0.448074, -1.443035
-0.440604, -1.441151
-0.433159, -1.439230
-0.424887, -1.434394
-0.418904, -1.437195
-0.414283, -1.444776
-0.411504, -1.459082
-0.401659, -1.448337
-0.397177, -1.456829
-0.384864, -1.436332
-0.378593, -1.437997
-0.373317, -1.443508
-0.369722, -1.455785
-0.361190, -1.448652
-0.357242, -1.459927
-0.349935, -1.457582
-0.343571, -1.459095
-0.332703, -1.441093
-0.329281, -1.455211
-0.319465, -1.441013
-0.316569, -1.458029
-0.308333, -1.450593
-0.303019, -1.456820
-0.298653, -1.467927
-0.291075, -1.463332
-0.281252, -1.446918
-0.276242, -1.455009
-0.267340, -1.442435
-0.263890, -1.459332
-0.256478, -1.454561
-0.251484, -1.463551
-0.245591, -1.467593
-0.238060, -1.461742
-0.229489, -1.448939
-0.224686, -1.459810
-0.216097, -1.445941
-0.212656, -1.466663
-0.205976, -1.465597
-0.199310, -1.464500
-0.192657, -1.463373
-0.186775, -1.468167
-0.178904, -1.457058
-0.173485, -1.465769
-0.166069, -1.457570
-0.160579, -1.466233
-0.154598, -1.470898
-0.148779, -1.477528
-0.141277, -1.467214
-0.135788, -1.477774
-0.127945, -1.462414
-0.121728, -1.464951
-0.115806, -1.471450
-0.108939, -1.465958
-0.103309, -1.477392
-0.097254, -1.483816
-0.090596, -1.481232
-0.084076, -1.480615
-0.076306, -1.456002
-0.070240, -1.462314
-0.064077, -1.467602
-0.058105, -1.478859
-0.051407, -1.472103
-0.045228, -1.480309
-0.038742, -1.479493
-0.032155, -1.473649
-0.025690, -1.471776
-0.019176, -1.464875
-0.012749, -1.460944
-0.006445, -1.476986
-0.000000, -1.478000
0.006484, -1.485986
0.012906, -1.478944
0.019530, -1.491872
0.025672, -1.470776
0.032221, -1.476649
0.038375, -1.465498
0.045350, -1.484307
0.051721, -1.481097
0.058733, -1.494847
0.064775, -1.483587
0.071151, -1.481292
0.077614, -1.480968
0.083849, -1.476621
0.090169, -1.474245
0.097712, -1.490801
0.103588, -1.481383
0.110940, -1.492884
0.117296, -1.490391
0.124295, -1.495845
0.129165, -1.476361
0.136520, -1.485741
0.142331, -1.478163
0.149982, -1.489468
0.156479, -1.488799
0.163082, -1.489096
0.168899, -1.482409
0.176659, -1.492582
0.181951, -1.481871
0.189298, -1.488007
0.195920, -1.488159
0.203490, -1.495217
0.210151, -1.495305
0.217391, -1.499322
0.223192, -1.493414
0.229402, -1.490449
0.234652, -1.481533
0.241757, -1.484442
0.249387, -1.490278
0.257411, -1.498045
0.262903, -1.490999
0.272787, -1.508534
0.276634, -1.492581
0.285009, -1.501184
0.286595, -1.474404
0.298098, -1.498640
0.304634, -1.497325
0.311979, -1.499898
0.317897, -1.495588
0.327814, -1.509822
0.332668, -1.500567
0.339653, -1.501052
0.344625, -1.492735
0.352969, -1.499004
0.358805, -1.494533
0.368413, -1.505580
0.375463, -1.505899
0.386461, -1.521693
0.388840, -1.503533
0.395397, -1.501822
0.400652, -1.495253
0.409540, -1.502174
0.412883, -1.488809
0.426433, -1.512017
0.434129, -1.513987
0.441850, -1.515919
0.448744, -1.514935
0.455062, -1.512005
0.456977, -1.494704
0.467646, -1.506067
0.474213, -1.504012
0.484429, -1.513357
0.488556, -1.503620
0.501062, -1.519519
0.505149, -1.509731
0.510767, -1.504672
0.520258, -1.510939
0.527835, -1.511486
0.533757, -1.507284
0.542694, -1.511529
0.551679, -1.515724
0.561748, -1.522685
0.567336, -1.517409
0.572888, -1.512114
0.578406, -1.506799
0.587150, -1.509853
0.595564, -1.511929
0.608826, -1.526034
0.613605, -1.518727
0.624013, -1.525291
0.628749, -1.517934
0.637300, -1.519787
0.641580, -1.511469
0.650933, -1.515087
0.661126, -1.520486
0.667754, -1.517586
0.678843, -1.524707
0.680972, -1.511701
0.691294, -1.516906
0.697906, -1.513875
0.706618, -1.515347
0.714503, -1.514962
0.727994, -1.526272
0.739426, -1.532988
0.748300, -1.534241
0.751891, -1.524684
0.762998, -1.530338
0.762017, -1.511813
0.775870, -1.522730
0.780675, -1.515774
0.795131, -1.527433
0.804582, -1.529259
0.817350, -1.537212
0.821209, -1.528346
0.829302, -1.527384
0.835477, -1.522874
0.844538, -1.523588
0.854110, -1.525123
0.870112, -1.537919
0.873341, -1.528030
0.890500, -1.542391
0.898733, -1.541083
0.909001, -1.543178
0.907034, -1.524587
0.921403, -1.533472
0.929123, -1.531147
0.945200, -1.542426
0.955604, -1.544240
0.968163, -1.549384
0.975981, -1.546836
0.985407, -1.546780
0.989442, -1.538260
0.995600, -1.533090
1.006118, -1.534585
1.022739, -1.545190
1.028360, -1.539050
1.044572, -1.548642
1.051882, -1.544896
1.056348, -1.536995
1.064754, -1.534837
1.081765, -1.544921
1.085610, -1.536103
1.107981, -1.553332
1.109490, -1.541179
1.130311, -1.555740
1.138271, -1.552406
1.148603, -1.552248
1.145193, -1.533600
1.164512, -1.545360
1.171244, -1.540264
1.195607, -1.558146
1.195660, -1.544217
1.214084, -1.553957
1.226425, -1.555713
1.230089, -1.546434
1.240580, -1.545731
1.256753, -1.551960
1.267309, -1.551109
1.287422, -1.561768
1.294224, -1.556136
1.313215, -1.565029
1.321324, -1.560810
1.327472, -1.554270
1.332935, -1.546948
1.356730, -1.560740
1.362868, -1.554053
1.386864, -1.567564
1.395022, -1.562990
1.410527, -1.566549
1.417349, -1.560380
1.436980, -1.568189
1.442452, -1.560435
1.454702, -1.559977
1.469717, -1.562356
1.493729, -1.574063
1.498509, -1.565363
1.519218, -1.573196
1.528161, -1.568701
1.537094, -1.564158
1.546016, -1.559567
1.571191, -1.571191
1.580873, -1.567137
1.606240, -1.578448
1.618126, -1.576309
1.638656, -1.582432
1.645545, -1.575267
1.662558, -1.577709
1.681080, -1.581402
1.691621, -1.577462
1.702160, -1.573460
1.737763, -1.592366
1.746174, -1.586113
1.767198, -1.591193
1.772632, -1.582135
1.772778, -1.568422
1.763064, -1.546166
1.772813, -1.541083
1.789368, -1.541819
1.821933, -1.556078
1.836337, -1.554574
1.869148, -1.568402
1.856753, -1.544245
1.885079, -1.553939
1.889518, -1.543801
1.924991, -1.558827
1.944252, -1.560427
1.974520, -1.570605
1.971931, -1.554545
2.004699, -1.566243
2.017840, -1.562379
2.033365, -1.560256
2.052093, -1.560448
2.073258, -1.562312
2.104894, -1.571799
2.131025, -1.576875
2.146755, -1.574066
2.185964, -1.588196
2.183946, -1.572216
2.225792, -1.587642
2.246581, -1.587726
2.272328, -1.591101
2.296503, -1.593141
2.314146, -1.590469
2.330983, -1.587110
2.349493, -1.584753
2.361374, -1.577820
2.408262, -1.593994
2.409340, -1.579633
2.457305, -1.595792
2.485270, -1.598580
2.504873, -1.595780
2.532955, -1.598175
2.561105, -1.600356
2.577417, -1.594954
2.623574, -1.607728
2.633983, -1.598341
2.688934, -1.615675
2.720881, -1.618754
2.755490, -1.623108
2.776367, -1.619130
2.803324, -1.618500
2.817305, -1.610223
2.859118, -1.617612
2.885344, -1.615870
2.928227, -1.623143
2.971227, -1.630071
3.015221, -1.637132
3.037311, -1.632006
3.097380, -1.646906
3.113386, -1.638032
3.155097, -1.642440
3.189793, -1.642852
3.222771, -1.642084
3.250443, -1.638358
3.325576, -1.658071
3.373138, -1.663448
3.395644, -1.656166
3.426256, -1.652630
3.486687, -1.663064
3.505668, -1.653381
3.588979, -1.673568
3.608053, -1.663335
3.697173, -1.684899
3.735489, -1.682715
3.777511, -1.681856
3.838816, -1.689120
3.881915, -1.687905
3.935183, -1.690688
4.008799, -1.701634
4.058606, -1.701915
4.114959, -1.704472
4.182518, -1.711113
4.249284, -1.716822
4.293887, -1.713087
4.380406, -1.725488
4.435425, -1.724843
4.501725, -1.728050
4.588708, -1.738506
4.644021, -1.736329
4.717226, -1.740277
4.787734, -1.742593
4.866821, -1.747368
4.935671, -1.747813
5.051820, -1.764175
5.154967, -1.774998
5.263985, -1.786882
5.344752, -1.788329
5.450323, -1.797247
5.543708, -1.801260
5.639135, -1.805102
5.749006, -1.812655
5.961234, -1.851013
6.134695, -1.875565
6.251026, -1.881345
6.401081, -1.896087
6.525459, -1.901998
6.674040, -1.913751
6.804559, -1.919084
6.956448, -1.929194
7.108553, -1.938014
7.266660, -1.947096
7.475265, -1.968073
7.637717, -1.975248
7.827509, -1.987934
8.031138, -2.002388
8.227268, -2.013200
8.419751, -2.021404
8.682543, -2.044468
8.939845, -2.063926
9.185774, -2.078529
9.466166, -2.098599
9.744949, -2.115836
10.014275, -2.128600
10.319139, -2.146385
10.663541, -2.169522
10.991660, -2.186378
11.408471, -2.217583
11.726528, -2.226351
12.093052, -2.241315
12.600641, -2.278568
0.000000, -0.000000
0.000000, -0.000000
0.000000, -0.000000
0.000000, -0.000000
19.731049, -3.125092
19.715835, -3.034558
19.702184, -2.944512
19.703959, -2.856939
19.652861, -2.762030
19.610227, -2.668836
19.557241, -2.574761
19.554401, -2.487635
19.506509, -2.395099
19.475065, -2.305027
19.428305, -2.213577
19.383105, -2.122796
19.328532, -2.031512
19.262591, -1.939642
19.225081, -1.851166
19.190157, -1.763329
19.120961, -1.672868
19.080243, -1.585447
19.010217, -1.496137
18.962712, -1.409174
18.884885, -1.320561
18.825606, -1.233896
18.798870, -1.149789
18.726832, -1.063388
18.660392, -0.977951
18.600554, -0.893450
18.570308, -0.810798
18.511716, -0.727328
18.460747, -0.644664
18.378423, -0.561513
18.367704, -0.480976
18.298644, -0.399279
18.285215, -0.319170
18.201440, -0.238271
18.147310, -0.158370
18.115827, -0.079047
18.058001, 0.000000
18.006829, 0.078571
17.983314, 0.156939
17.926464, 0.234671
17.888276, 0.312242
17.843752, 0.389353
17.823890, 0.466736
17.752716, 0.542395
17.708206, 0.618385
17.687353, 0.694939
17.663173, 0.771192
17.633669, 0.847007
17.606838, 0.922736
17.580678, 0.998304
17.546212, 1.073173
17.534377, 1.149265
17.488295, 1.222902
17.473817, 1.298530
17.456023, 1.373820
17.437902, 1.448979
17.433407, 1.525226
17.420611, 1.600730
17.405498, 1.675960
17.368170, 1.748884
17.388220, 1.827576
17.361194, 1.901361
17.357700, 1.977661
17.332023, 2.051381
17.341766, 2.129302
17.329334, 2.204571
17.192645, 2.263455
16.737707, 2.277903
16.375072, 2.301367
16.033342, 2.324725
15.744143, 2.352979
15.480706, 2.382709
15.202499, 2.407840
14.912528, 2.428660
14.737080, 2.466142
14.412771, 2.476568
14.296454, 2.520851
14.281382, 2.582495
14.299476, 2.650252
14.283846, 2.711873
14.306235, 2.780851
14.312600, 2.846954
14.311800, 2.911769
14.315603, 2.977650
14.324972, 3.044868
14.285164, 3.101614
11.919597, 2.642512
11.793839, 2.668674
11.632029, 2.685466
11.421632, 2.689438
11.258099, 2.702831
11.089812, 2.713660
10.924559, 2.723799
10.761370, 2.733040
10.606057, 2.742914
10.463437, 2.754793
10.321883, 2.765741
10.163070, 2.770771
10.046811, 2.786228
9.876716, 2.785522
9.751039, 2.796066
9.608179, 2.800529
9.520121, 2.819989
9.501981, 2.859772
9.513320, 2.908514
9.519639, 2.955927
9.528586, 3.004352
9.523958, 3.048643
9.530537, 3.096660
9.519784, 3.139154
9.530653, 3.188912
9.528011, 3.234325
9.546901, 3.287262
9.533410, 3.329216
9.547073, 3.380796
9.532231, 3.422421
9.531302, 3.469111
9.523580, 3.513435
16.411433, 6.135984
0.000000, 0.000000
17.574652, 6.746278
17.541319, 6.821447
0.000000, 0.000000
17.590723, 7.017988
7.248723, 2.928675
7.202556, 2.946644
7.160990, 2.966180
7.086192, 2.971487
7.028975, 2.983623
6.953412, 2.987422
6.885287, 2.993808
6.798934, 2.991603
6.732830, 2.997649
6.655863, 2.998248
6.599039, 3.007356
6.528641, 3.009745
6.479194, 3.021298
6.416205, 3.026079
6.372252, 3.039409
6.290477, 3.034166
6.232238, 3.039666
6.162412, 3.038966
6.115087, 3.048870
6.043681, 3.046267
6.001820, 3.058080
5.941301, 3.059972
5.898622, 3.070629
5.827643, 3.066072
5.770062, 3.067997
5.713457, 3.069952
5.671007, 3.079106
5.614558, 3.080252
5.576575, 3.091146
5.508940, 3.085155
5.466704, 3.092913
5.414088, 3.094406
5.364161, 3.097000
5.304814, 3.093676
5.274894, 3.107150
5.226909, 3.109685
5.184148, 3.114950
5.132036, 3.114196
5.086851, 3.117227
5.040038, 3.118870
4.990763, 3.118575
4.942433, 3.118443
4.903478, 3.123860
4.867093, 3.130620
4.828226, 3.135487
4.781048, 3.134593
4.741475, 3.138314
4.694477, 3.136750
4.718053, 3.182367
4.710735, 3.207426
4.717298, 3.242110
4.722005, 3.275772
4.722411, 3.306668
4.729988, 3.342825
4.736524, 3.378530
4.728230, 3.403839
4.723850, 3.432078
4.728991, 3.467440
4.735521, 3.504101
4.744224, 3.542680
4.750284, 3.579596
4.746560, 3.609368
4.756153, 3.649525
4.743347, 3.672692
4.746188, 3.708129
4.735461, 3.733137
4.756692, 3.783644
4.755735, 3.816882
4.759242, 3.853958
15.082844, 12.323202
15.072915, 12.425153
15.060073, 12.525332
15.043581, 12.623064
14.950961, 12.656923
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
13.947189, 12.668736
13.842381, 12.684206
13.774420, 12.732945
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
0.000000, 0.000000
12.628098, 12.409599
12.559627, 12.450501
12.462757, 12.462757
12.346306, 12.454522
12.253296, 12.469045
12.154113, 12.476548
12.041207, 12.469036
11.858757, 12.387820
11.728185, 12.358929
11.747462, 12.487921
11.660125, 12.503955
11.575588, 12.522402
11.470846, 12.518232
11.211715, 12.343137
11.253439, 12.498211
11.178155, 12.524066
11.101536, 12.548004
11.017667, 12.563243
10.929943, 12.573462
10.830589, 12.569518
10.729530, 12.562667
10.642308, 12.571203
10.548144, 12.570790
10.459303, 12.575947
10.373164, 12.583654
10.287156, 12.590851
10.220792, 12.621627
10.238855, 12.757351
10.234141, 12.866079
10.210097, 12.951448
10.113470, 12.944653
10.031792, 12.956239
9.944726, 12.960221
2.490179, 3.274752
2.475867, 3.285587
2.460311, 3.294756
2.426877, 3.279736
2.411361, 3.288681
2.386408, 3.284609
2.365042, 3.285252
2.344298, 3.286585
2.332243, 3.300049
2.307498, 3.295449
2.294237, 3.307129
2.263926, 3.294032
2.239964, 3.289827
2.224469, 3.297912
2.210058, 3.307586
2.181255, 3.295517
2.171241, 3.311693
2.148601, 3.308555
2.133603, 3.317058
2.106752, 3.306938
2.092836, 3.316944
2.064036, 3.303147
2.051708, 3.315523
2.028862, 3.310802
2.011803, 3.315348
1.998863, 3.326666
1.975637, 3.320746
1.958083, 3.324165
1.926431, 3.303307
1.912500, 3.312547
1.897532, 3.319992
1.879580, 3.322148
1.860181, 3.321592
1.849064, 3.335800
1.824390, 3.325425
1.805092, 3.324565
1.786308, 3.324482
1.768969, 3.326947
1.749779, 3.325784
1.738484, 3.339596
1.719317, 3.338259
1.707004, 3.350185
1.681568, 3.336169
1.662979, 3.335420
1.640449, 3.326501
1.624165, 3.330032
1.601799, 3.320875
1.592460, 3.338663
1.575745, 3.341057
1.561574, 3.348807
1.540249, 3.341059
1.521924, 3.339558
1.504874, 3.340696
1.484995, 3.335355
1.471234, 3.343633
1.456232, 3.349103
1.438052, 3.347156
1.427731, 3.363525
1.404921, 3.350356
1.389524, 3.354607
1.367300, 3.342127
1.354952, 3.353624
1.337342, 3.352074
1.322336, 3.356947
1.304777, 3.355228
1.289408, 3.359023
1.268716, 3.348719
1.253742, 3.353286
1.237022, 3.353096
1.223064, 3.360341
1.206024, 3.359057
1.193693, 3.370886
1.176006, 3.367565
1.163580, 3.379283
1.142396, 3.365390
1.126114, 3.365601
1.107973, 3.360036
1.094847, 3.369593
1.076781, 3.363862
1.068408, 3.388556
1.050350, 3.382681
1.033534, 3.380537
1.012722, 3.364906
0.997178, 3.366416
0.981360, 3.366895
0.968038, 3.375951
0.953027, 3.379180
0.939343, 3.387161
0.922713, 3.384474
0.910007, 3.396195
0.890088, 3.380793
0.874076, 3.379803
0.859075, 3.382616
0.843582, 3.383421
0.829761, 3.390955
0.816125, 3.399405
0.798305, 3.390280
0.783954, 3.395680
0.623029, 2.753391
0.587417, 2.649667
0.557603, 2.568163
0.547639, 2.576441
0.532930, 2.562162
0.522543, 2.568383
0.509771, 2.562792
0.498393, 2.564010
0.486455, 2.562231
0.475452, 2.565312
0.464255, 2.567362
0.459126, 2.603832
0.454195, 2.643261
0.465434, 2.781325
0.552794, 3.394280
0.541107, 3.416414
0.523761, 3.402929
0.508169, 3.400237
0.494045, 3.407370
0.477642, 3.398600
0.463213, 3.403624
0.450446, 3.421476
0.434377, 3.414481
0.419962, 3.420314
0.403036, 3.405232
0.388287, 3.407952
0.372760, 3.403649
0.358637, 3.412205
0.343144, 3.407767
0.329805, 3.425158
0.314125, 3.418598
0.300251, 3.431891
0.284032, 3.418220
0.268644, 3.413445
0.254044, 3.418574
0.239543, 3.425635
0.224006, 3.417667
0.210007, 3.433584
0.194740, 3.429475
0.179565, 3.426298
0.164085, 3.416062
0.149222, 3.417744
0.134504, 3.423359
0.119740, 3.428910
0.104930, 3.434398
0.090127, 3.441820
0.075021, 3.438182
0.060106, 3.443475
0.044897, 3.429706
0.029940, 3.430869
0.014944, 3.424967
-0.000000, 3.435000
-0.014997, 3.436967
-0.030115, 3.450869
-0.045081, 3.443705
-0.060211, 3.449475
-0.075196, 3.446180
-0.090311, 3.448818
-0.405429, 13.269808
-0.463571, 13.274908
-0.522392, 13.295741
-0.580749, 13.301328
-0.638685, 13.296670
-0.697429, 13.307737
-0.755206, 13.299575
-0.813839, 13.306135
-0.872347, 13.309443
-0.931947, 13.327455
-0.989867, 13.320271
-1.049705, 13.337757
-1.108554, 13.341022
-1.167016, 13.339047
-1.224200, 13.322874
-1.283854, 13.333333
-1.342922, 13.336558
-1.403191, 13.350462
-1.462082, 13.350177
-1.521791, 13.356586
-1.581702, 13.363722
-1.642800, 13.379522
-1.699143, 13.356354
-1.758971, 13.360711
-1.818734, 13.363809
-1.880926, 13.383473
-1.939304, 13.375139
-0.568771, 3.805733
-0.583697, 3.792343
-0.604463, 3.816428
-0.617091, 3.789079
-0.634443, 3.791282
-0.651826, 3.793405
-0.670456, 3.802343
-0.688286, 3.806269
-0.707439, 3.816995
-0.723340, 3.809943
-0.745109, 3.833254
-0.760462, 3.823101
-0.777734, 3.822686
-0.793999, 3.817298
-0.814806, 3.833360
-0.831312, 3.828791
-0.850608, 3.836843
-0.868445, 3.837972
-0.886532, 3.839992
-0.899612, 3.820514
-0.920242, 3.833082
-0.936245, 3.826116
-0.961640, 3.856925
-0.975013, 3.839124
-0.999267, 3.863877
-1.020954, 3.877854
-1.035794, 3.865635
-3.366275, 12.347348
-1.067350, 3.848740
-1.078162, 3.822872
-1.104203, 3.850814
-3.410836, 11.702048
-3.425510, 11.564324
-3.429536, 11.395099
-3.439169, 11.249012
-3.446999, 11.101151
-3.457214, 10.964884
-1.232567, 3.850536
-1.253991, 3.859387
-3.483634, 10.564453
-3.495745, 10.447682
-3.493082, 10.290289
-1.332876, 3.870953
-1.349424, 3.864156
-1.365604, 3.856346
-3.521768, 9.808936
-3.531701, 9.703266
-3.537317, 9.588315
-1.454411, 3.889999
-1.466411, 3.870525
-1.487944, 3.876226
-3.562042, 9.159773
-3.568623, 9.059476
-3.575509, 8.962083
-3.590979, 8.887985
-1.587674, 3.880791
-1.612246, 3.892304
-3.605694, 8.598602
-3.603713, 8.489816
-3.608748, 8.399589
-1.708241, 3.928685
-1.705633, 3.876344
-1.733105, 3.892617
-3.639380, 8.079123
-3.645568, 7.999470
-3.647364, 7.911743
-1.830360, 3.925219
-1.835952, 3.892775
-1.861100, 3.901876
-3.664980, 7.598290
-3.674427, 7.533692
-3.680726, 7.463775
-1.962824, 3.936817
-1.964230, 3.896960
-3.690944, 7.243883
-3.692296, 7.169034
-3.700454, 7.108505
-2.063138, 3.921380
-2.132809, 4.011231
-2.267201, 4.219467
-2.281296, 4.201625
-2.274115, 4.145164
-2.273272, 4.101092
-2.232022, 3.985561
-2.268103, 4.008858
-2.282100, 3.992846
-2.291500, 3.968994
-2.286630, 3.920949
-2.295088, 3.896287
-2.293149, 3.854438
-2.295524, 3.820395
-2.292978, 3.778711
-2.300039, 3.753322
-2.303765, 3.722842
-2.313628, 3.702578
-2.312686, 3.665384
-2.317373, 3.637547
-2.315912, 3.600488
-2.332144, 3.591187
-2.342308, 3.572614
-2.371673, 3.583207
-2.395063, 3.584466
-2.429694, 3.602168
-2.453830, 3.603931
-2.479727, 3.608024
-2.499436, 3.602922
-2.522016, 3.601811
-2.541170, 3.595673
-2.570772, 3.604089
-2.107389, 2.927348
-2.071943, 2.851785
-2.141723, 2.920943
-2.118164, 2.862534
-2.117471, 2.835637
-2.137045, 2.835955
-2.144557, 2.820235
-2.161712, 2.817198
-2.177045, 2.811692
-2.212687, 2.832111
-2.202736, 2.794158
-2.168218, 2.725824
-2.165070, 2.697620
-2.169268, 2.678822
-2.165751, 2.650746
-2.184929, 2.650530
-2.189439, 2.632514
-2.211832, 2.635959
-2.222667, 2.625520
-2.243843, 2.627203
-2.233091, 2.591630
-2.222728, 2.556956
-2.213424, 2.523926
-2.229717, 2.520236
-2.237363, 2.506753
-2.248948, 2.497710
-2.257136, 2.484912
-2.262552, 2.469142
-2.275340, 2.461449
-2.290150, 2.455886
-2.301529, 2.446598
-2.290155, 2.413321
-2.296515, 2.398970
-2.304182, 2.386050
-2.316664, 2.378122
-2.324215, 2.365138
-2.323249, 2.343612
